name,selection,clustering,k,count,actual_n,actual_m,actual_MDL,full_n,full_m,full_rules,full_MDL,GCD_full,CVM_full_d,CVM_full_pr,part_n,part_m,part_rules,part_MDL,GCD_part,CVM_part_d,CVM_part_pr,no_n,no_m,no_rules,no_MDL,GCD_no,CVM_no_d,CVM_no_pr
eucore,level,random,2.0,2.0,986.0,25552.0,1075415.0,1014.0,26358.0,442.0,18137491.0,0.501,21.604,7.013,981.0,24772.0,229.0,1144486.0,0.449,32.02,13.974,982.0,25554.0,229.0,1127293.0,0.48,237.55900000000003,209.765
eucore,level,random,2.0,3.0,986.0,25552.0,1075415.0,971.0,26312.0,442.0,18137491.0,0.503,31.162,20.561,993.0,24820.0,229.0,1144486.0,0.424,30.938000000000002,21.677,1013.0,24854.0,229.0,1127293.0,0.49,197.71,170.25400000000002
eucore,level,random,2.0,4.0,986.0,25552.0,1075415.0,987.0,25579.0,442.0,18137491.0,0.45399999999999996,12.857999999999999,16.803,1009.0,25589.0,229.0,1144486.0,0.41700000000000004,14.252,15.388,990.0,25588.0,229.0,1127293.0,0.48,227.736,208.86
eucore,level,random,2.0,5.0,986.0,25552.0,1075415.0,1023.0,25584.0,442.0,18137491.0,0.456,24.092,37.113,997.0,25562.0,229.0,1144486.0,0.433,8.816,10.907,985.0,24812.0,229.0,1127293.0,0.473,199.19799999999998,162.201
eucore,level,random,2.0,6.0,986.0,25552.0,1075415.0,1008.0,24783.0,442.0,18137491.0,0.45,38.534,26.371,986.0,26336.0,229.0,1144486.0,0.45,27.804000000000002,16.074,988.0,26335.0,229.0,1127293.0,0.33299999999999996,265.921,250.324
eucore,level,random,2.0,7.0,986.0,25552.0,1075415.0,953.0,25524.0,442.0,18137491.0,0.49700000000000005,21.776,26.621,983.0,25546.0,229.0,1144486.0,0.44,5.32,6.191,986.0,26335.0,229.0,1127293.0,0.38299999999999995,269.915,247.99200000000002
eucore,level,random,2.0,8.0,986.0,25552.0,1075415.0,1017.0,26344.0,442.0,18137491.0,0.491,11.008,17.21,990.0,26340.0,229.0,1144486.0,0.457,25.833000000000002,14.304,995.0,24826.0,229.0,1127293.0,0.47,196.158,163.683
eucore,level,random,2.0,9.0,986.0,25552.0,1075415.0,973.0,24843.0,442.0,18137491.0,0.41600000000000004,22.528000000000002,20.968000000000004,999.0,24828.0,229.0,1144486.0,0.423,35.321,33.781,986.0,26329.0,229.0,1127293.0,0.361,263.783,241.22099999999998
eucore,level,random,2.0,10.0,986.0,25552.0,1075415.0,1006.0,25575.0,442.0,18137491.0,0.456,18.047,29.945999999999998,985.0,25551.0,229.0,1144486.0,0.449,6.218,13.492,975.0,25519.0,229.0,1127293.0,0.504,241.68400000000003,204.28599999999997
eucore,level,louvain,2.0,1.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.248,0.0,1.075,986.0,25552.0,31.0,591528.0,0.271,0.0,5.0169999999999995,986.0,25552.0,31.0,576280.0,2.519,306.041,284.08299999999997
eucore,level,louvain,2.0,2.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.257,0.0,2.867,986.0,25552.0,31.0,591528.0,0.263,0.0,4.01,986.0,25552.0,31.0,576280.0,2.5069999999999997,305.985,285.483
eucore,level,louvain,2.0,3.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.258,0.0,4.45,986.0,25552.0,31.0,591528.0,0.24,0.0,3.327,986.0,25552.0,31.0,576280.0,2.546,305.54200000000003,286.323
eucore,level,louvain,2.0,4.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.259,0.0,4.327,986.0,25552.0,31.0,591528.0,0.24600000000000002,0.0,5.919,986.0,25552.0,31.0,576280.0,2.377,304.486,280.569
eucore,level,louvain,2.0,5.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.251,0.0,5.757000000000001,986.0,25552.0,31.0,591528.0,0.254,0.0,3.447,986.0,25552.0,31.0,576280.0,2.438,304.068,272.115
eucore,level,louvain,2.0,6.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.258,0.0,1.15,986.0,25552.0,31.0,591528.0,0.248,0.0,5.61,986.0,25552.0,31.0,576280.0,2.4819999999999998,304.4,285.842
eucore,level,louvain,2.0,7.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.251,0.0,2.488,986.0,25552.0,31.0,591528.0,0.252,0.0,5.544,986.0,25552.0,31.0,576280.0,2.4859999999999998,305.038,278.252
eucore,level,louvain,2.0,8.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.249,0.0,5.021,986.0,25552.0,31.0,591528.0,0.257,0.0,3.6919999999999997,986.0,25552.0,31.0,576280.0,2.489,305.591,295.153
eucore,level,louvain,2.0,9.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.249,0.0,4.81,986.0,25552.0,31.0,591528.0,0.259,0.0,4.166,986.0,25552.0,31.0,576280.0,2.576,306.504,275.3
eucore,level,louvain,2.0,10.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.259,0.0,2.188,986.0,25552.0,31.0,591528.0,0.251,0.0,4.074,986.0,25552.0,31.0,576280.0,2.427,304.85200000000003,283.757
eucore,level,cond,2.0,1.0,986.0,25552.0,1075415.0,940.0,25399.0,431.0,13675938.0,0.41600000000000004,25.326,33.248000000000005,996.0,25670.0,418.0,915632.0,0.409,11.109000000000002,9.885,1271.0,38580.0,418.0,895948.0,0.266,268.45,228.666
eucore,level,cond,2.0,2.0,986.0,25552.0,1075415.0,980.0,25531.0,431.0,13675938.0,0.40700000000000003,7.9479999999999995,9.568999999999999,1018.0,25224.0,418.0,915632.0,0.419,34.829,24.430999999999997,1274.0,38631.0,418.0,895948.0,0.272,269.469,227.71099999999998
eucore,level,cond,2.0,3.0,986.0,25552.0,1075415.0,1273.0,38160.0,431.0,13675938.0,0.475,84.693,128.983,961.0,25456.0,418.0,915632.0,0.405,11.213,14.452,1353.0,38769.0,418.0,895948.0,0.281,232.794,188.312
eucore,level,cond,2.0,4.0,986.0,25552.0,1075415.0,1021.0,25985.0,431.0,13675938.0,0.40399999999999997,7.925,21.123,988.0,25557.0,418.0,915632.0,0.414,9.333,13.491,971.0,25105.0,418.0,895948.0,0.233,178.00599999999997,177.644
eucore,level,cond,2.0,5.0,986.0,25552.0,1075415.0,1289.0,38597.0,431.0,13675938.0,0.46,75.76899999999999,153.31799999999998,1370.0,38803.0,418.0,915632.0,0.456,45.254,211.89700000000002,938.0,25017.0,418.0,895948.0,0.243,181.743,147.39
eucore,level,cond,2.0,6.0,986.0,25552.0,1075415.0,1280.0,38202.0,431.0,13675938.0,0.484,75.803,151.738,665.0,12442.0,418.0,915632.0,0.369,111.245,199.553,657.0,12438.0,418.0,895948.0,0.297,142.17,314.02099999999996
eucore,level,cond,2.0,7.0,986.0,25552.0,1075415.0,976.0,25580.0,431.0,13675938.0,0.413,8.333,13.370999999999999,664.0,12451.0,418.0,915632.0,0.361,108.985,195.41099999999997,956.0,25017.0,418.0,895948.0,0.24,172.02599999999998,150.386
eucore,level,cond,2.0,8.0,986.0,25552.0,1075415.0,1002.0,26016.0,431.0,13675938.0,0.39299999999999996,15.535,21.84,1000.0,25519.0,418.0,915632.0,0.396,14.582,14.11,1414.0,39385.0,418.0,895948.0,0.253,240.66,198.142
eucore,level,cond,2.0,9.0,986.0,25552.0,1075415.0,1283.0,38589.0,431.0,13675938.0,0.469,81.402,149.77200000000002,1315.0,38705.0,418.0,915632.0,0.45399999999999996,75.515,175.158,1021.0,25637.0,418.0,895948.0,0.2,177.082,192.446
eucore,level,cond,2.0,10.0,986.0,25552.0,1075415.0,1030.0,25740.0,431.0,13675938.0,0.384,18.077,26.930999999999997,952.0,25015.0,418.0,915632.0,0.409,11.55,13.37,662.0,12038.0,418.0,895948.0,0.28,146.203,305.21299999999997
eucore,level,spectral,2.0,1.0,986.0,25552.0,1075415.0,1004.0,25595.0,384.0,6357518.0,0.32799999999999996,13.902999999999999,15.347999999999999,987.0,25539.0,285.0,655311.0,0.317,4.7780000000000005,3.795,969.0,25528.0,285.0,637234.0,0.344,139.516,135.691
eucore,level,spectral,2.0,2.0,986.0,25552.0,1075415.0,984.0,25536.0,384.0,6357518.0,0.316,4.328,2.184,979.0,25442.0,285.0,655311.0,0.317,5.184,9.376,1023.0,25580.0,285.0,637234.0,0.309,98.14,86.042
eucore,level,spectral,2.0,3.0,986.0,25552.0,1075415.0,983.0,25483.0,384.0,6357518.0,0.325,11.755,13.853,992.0,25640.0,285.0,655311.0,0.299,9.014,9.657,964.0,25556.0,285.0,637234.0,0.353,152.013,133.358
eucore,level,spectral,2.0,4.0,986.0,25552.0,1075415.0,979.0,25497.0,384.0,6357518.0,0.307,4.937,1.168,995.0,25507.0,285.0,655311.0,0.319,12.302,10.895999999999999,968.0,25552.0,285.0,637234.0,0.308,146.315,130.418
eucore,level,spectral,2.0,5.0,986.0,25552.0,1075415.0,1035.0,25659.0,384.0,6357518.0,0.3,25.09,30.142,983.0,25677.0,285.0,655311.0,0.29,22.660999999999998,19.582,989.0,25640.0,285.0,637234.0,0.289,134.02200000000002,113.148
eucore,level,spectral,2.0,6.0,986.0,25552.0,1075415.0,960.0,25400.0,384.0,6357518.0,0.309,11.716,17.675,954.0,25475.0,285.0,655311.0,0.324,16.909000000000002,15.665999999999999,969.0,25624.0,285.0,637234.0,0.342,151.775,128.03799999999998
eucore,level,spectral,2.0,7.0,986.0,25552.0,1075415.0,1003.0,25538.0,384.0,6357518.0,0.3,11.113,11.087,954.0,25627.0,285.0,655311.0,0.306,31.298000000000002,24.549,983.0,25536.0,285.0,637234.0,0.321,125.42,111.04
eucore,level,spectral,2.0,8.0,986.0,25552.0,1075415.0,970.0,25413.0,384.0,6357518.0,0.321,6.006,4.806,974.0,25621.0,285.0,655311.0,0.295,21.552,16.803,1015.0,25547.0,285.0,637234.0,0.316,102.602,86.03399999999999
eucore,level,spectral,2.0,9.0,986.0,25552.0,1075415.0,988.0,25590.0,384.0,6357518.0,0.312,3.798,4.208,995.0,25736.0,285.0,655311.0,0.29600000000000004,10.255999999999998,4.3660000000000005,991.0,25571.0,285.0,637234.0,0.331,125.91,110.529
eucore,level,spectral,2.0,10.0,986.0,25552.0,1075415.0,975.0,25571.0,384.0,6357518.0,0.314,11.690999999999999,11.27,971.0,25626.0,285.0,655311.0,0.318,17.839000000000002,12.475,989.0,25637.0,285.0,637234.0,0.29,131.72299999999998,105.87799999999999
eucore,level,node2vec,2.0,1.0,986.0,25552.0,1075415.0,20.0,52.0,670.0,23046077.0,4.996,365.398,667.462,20.0,54.0,614.0,772473.0,4.902,361.949,667.1619999999999,8.0,28.0,614.0,751142.0,4.516,339.712,661.1619999999999
eucore,level,node2vec,2.0,2.0,986.0,25552.0,1075415.0,998.0,25833.0,670.0,23046077.0,0.233,26.072,30.566,976.0,25342.0,614.0,772473.0,0.317,12.128,10.925999999999998,12.0,46.0,614.0,751142.0,8.728,318.405,663.579
eucore,level,node2vec,2.0,3.0,986.0,25552.0,1075415.0,11.0,38.0,670.0,23046077.0,8.682,324.793,663.1619999999999,972.0,26058.0,614.0,772473.0,0.275,46.948,32.17,1022.0,26273.0,614.0,751142.0,0.182,88.788,107.995
eucore,level,node2vec,2.0,4.0,986.0,25552.0,1075415.0,1029.0,26039.0,670.0,23046077.0,0.302,18.505,17.621,954.0,25803.0,614.0,772473.0,0.303,42.326,34.592,949.0,25974.0,614.0,751142.0,0.14,132.389,120.191
eucore,level,node2vec,2.0,5.0,986.0,25552.0,1075415.0,3903.0,102015.0,670.0,23046077.0,0.31,33.306,2088.705,12.0,38.0,614.0,772473.0,8.27,341.525,663.579,16.0,58.0,614.0,751142.0,8.175,302.41200000000003,665.6
eucore,level,node2vec,2.0,6.0,986.0,25552.0,1075415.0,3045.0,77280.0,670.0,23046077.0,0.304,17.831,1400.904,16.0,43.0,614.0,772473.0,8.756,367.83,664.975,920.0,25393.0,614.0,751142.0,0.19899999999999998,109.206,102.16
eucore,level,node2vec,2.0,7.0,986.0,25552.0,1075415.0,961.0,25494.0,670.0,23046077.0,0.309,16.465,24.364,12.0,40.0,614.0,772473.0,8.232999999999999,323.475,663.579,11.0,43.0,614.0,751142.0,9.061,291.353,663.1619999999999
eucore,level,node2vec,2.0,8.0,986.0,25552.0,1075415.0,1027.0,25812.0,670.0,23046077.0,0.318,21.156,20.46,919.0,25240.0,614.0,772473.0,0.316,40.001999999999995,38.998000000000005,11.0,41.0,614.0,751142.0,8.224,318.224,663.1619999999999
eucore,level,node2vec,2.0,9.0,986.0,25552.0,1075415.0,8.0,28.0,670.0,23046077.0,4.897,338.746,661.5369999999999,8.0,30.0,614.0,772473.0,5.1370000000000005,324.58299999999997,661.4119999999999,13.0,46.0,614.0,751142.0,9.148,308.668,664.085
eucore,level,node2vec,2.0,10.0,986.0,25552.0,1075415.0,8.0,28.0,670.0,23046077.0,4.629,340.255,661.6619999999999,8.0,28.0,614.0,772473.0,4.363,339.712,661.5369999999999,963.0,25663.0,614.0,751142.0,0.136,125.415,135.21
eucore,level_mdl,random,2.0,1.0,986.0,25552.0,1075415.0,966.0,25540.0,473.0,18767302.0,0.467,10.515999999999998,13.045,973.0,25541.0,389.0,1147828.0,0.47200000000000003,11.509,14.672,975.0,25552.0,240.0,1144600.0,0.299,274.36,226.459
eucore,level_mdl,random,2.0,2.0,986.0,25552.0,1075415.0,1001.0,25555.0,473.0,18767302.0,0.47100000000000003,11.488,9.82,965.0,25531.0,389.0,1147828.0,0.465,18.044,10.689,979.0,25730.0,240.0,1144600.0,0.325,302.533,254.19
eucore,level_mdl,random,2.0,3.0,986.0,25552.0,1075415.0,959.0,25739.0,473.0,18767302.0,0.43799999999999994,16.766,19.53,990.0,25717.0,389.0,1147828.0,0.455,31.116,21.343000000000004,977.0,25554.0,240.0,1144600.0,0.301,275.36400000000003,236.512
eucore,level_mdl,random,2.0,4.0,986.0,25552.0,1075415.0,997.0,25577.0,473.0,18767302.0,0.473,8.801,5.517,984.0,25570.0,389.0,1147828.0,0.475,15.345999999999998,24.226999999999997,982.0,25532.0,240.0,1144600.0,0.313,267.468,221.725
eucore,level_mdl,random,2.0,5.0,986.0,25552.0,1075415.0,987.0,25544.0,473.0,18767302.0,0.46799999999999997,7.394,5.4639999999999995,979.0,25521.0,389.0,1147828.0,0.47,18.225,11.829,991.0,25341.0,240.0,1144600.0,0.41,238.74099999999999,209.574
eucore,level_mdl,random,2.0,6.0,986.0,25552.0,1075415.0,988.0,25537.0,473.0,18767302.0,0.46299999999999997,5.263,9.265,971.0,25347.0,389.0,1147828.0,0.495,19.08,28.662,981.0,25551.0,240.0,1144600.0,0.325,274.185,226.93200000000002
eucore,level_mdl,random,2.0,7.0,986.0,25552.0,1075415.0,970.0,25573.0,473.0,18767302.0,0.475,22.572,19.796,1005.0,25541.0,389.0,1147828.0,0.466,24.766,24.344,985.0,25724.0,240.0,1144600.0,0.327,298.53,251.979
eucore,level_mdl,random,2.0,8.0,986.0,25552.0,1075415.0,969.0,25541.0,473.0,18767302.0,0.46399999999999997,15.923,11.571,991.0,25545.0,389.0,1147828.0,0.46799999999999997,18.766,15.51,976.0,25537.0,240.0,1144600.0,0.308,275.95099999999996,225.298
eucore,level_mdl,random,2.0,9.0,986.0,25552.0,1075415.0,981.0,25353.0,473.0,18767302.0,0.49700000000000005,19.756,22.625999999999998,1011.0,25721.0,389.0,1147828.0,0.44,36.731,32.943000000000005,983.0,25536.0,240.0,1144600.0,0.326,268.895,218.02599999999998
eucore,level_mdl,random,2.0,10.0,986.0,25552.0,1075415.0,990.0,25394.0,473.0,18767302.0,0.49700000000000005,15.103,29.623,975.0,25522.0,389.0,1147828.0,0.469,13.382,13.918,982.0,25530.0,240.0,1144600.0,0.319,268.437,223.541
eucore,level_mdl,louvain,2.0,1.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.264,0.0,2.346,986.0,25552.0,31.0,591528.0,0.262,0.0,4.543,986.0,25552.0,31.0,576280.0,2.407,303.144,282.925
eucore,level_mdl,louvain,2.0,2.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.242,0.0,3.761,986.0,25552.0,31.0,591528.0,0.273,0.0,4.039,986.0,25552.0,31.0,576280.0,2.4459999999999997,306.809,283.928
eucore,level_mdl,louvain,2.0,3.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.247,0.0,2.612,986.0,25552.0,31.0,591528.0,0.244,0.0,4.271,986.0,25552.0,31.0,576280.0,2.48,303.922,280.512
eucore,level_mdl,louvain,2.0,4.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.254,0.0,3.718,986.0,25552.0,31.0,591528.0,0.249,0.0,4.487,986.0,25552.0,31.0,576280.0,2.546,305.505,275.426
eucore,level_mdl,louvain,2.0,5.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.266,0.0,4.988,986.0,25552.0,31.0,591528.0,0.26899999999999996,0.0,1.9040000000000001,986.0,25552.0,31.0,576280.0,2.412,303.87,281.564
eucore,level_mdl,louvain,2.0,6.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.259,0.0,4.747,986.0,25552.0,31.0,591528.0,0.264,0.0,1.7530000000000001,986.0,25552.0,31.0,576280.0,2.6319999999999997,306.82599999999996,275.505
eucore,level_mdl,louvain,2.0,7.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.245,0.0,4.206,986.0,25552.0,31.0,591528.0,0.251,0.0,4.283,986.0,25552.0,31.0,576280.0,2.4330000000000003,304.33799999999997,275.421
eucore,level_mdl,louvain,2.0,8.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.256,0.0,2.5660000000000003,986.0,25552.0,31.0,591528.0,0.247,0.0,4.772,986.0,25552.0,31.0,576280.0,2.485,305.29,279.95099999999996
eucore,level_mdl,louvain,2.0,9.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.248,0.0,1.642,986.0,25552.0,31.0,591528.0,0.244,0.0,6.183,986.0,25552.0,31.0,576280.0,2.5639999999999996,305.078,281.122
eucore,level_mdl,louvain,2.0,10.0,986.0,25552.0,1075415.0,986.0,25552.0,31.0,4276115.0,0.262,0.0,2.824,986.0,25552.0,31.0,591528.0,0.249,0.0,3.89,986.0,25552.0,31.0,576280.0,2.472,303.824,274.442
eucore,level_mdl,cond,2.0,1.0,986.0,25552.0,1075415.0,1011.0,25588.0,509.0,14551822.0,0.389,20.378,16.122,1034.0,25656.0,424.0,936713.0,0.341,25.008000000000003,18.089000000000002,749.0,13168.0,453.0,917430.0,0.753,212.61599999999999,267.35
eucore,level_mdl,cond,2.0,2.0,986.0,25552.0,1075415.0,773.0,13208.0,509.0,14551822.0,0.373,127.679,146.57399999999998,1240.0,38021.0,424.0,936713.0,0.456,95.67,102.51700000000001,1167.0,37805.0,453.0,917430.0,0.405,264.94,182.53
eucore,level_mdl,cond,2.0,3.0,986.0,25552.0,1075415.0,1174.0,37904.0,509.0,14551822.0,0.452,135.639,71.23100000000001,979.0,25522.0,424.0,936713.0,0.34600000000000003,9.162,15.382,1214.0,37938.0,453.0,917430.0,0.41700000000000004,251.15599999999998,197.167
eucore,level_mdl,cond,2.0,4.0,986.0,25552.0,1075415.0,751.0,13190.0,509.0,14551822.0,0.395,117.49600000000001,153.437,765.0,13149.0,424.0,936713.0,0.284,129.578,142.55700000000002,979.0,25527.0,453.0,917430.0,0.147,160.423,158.68
eucore,level_mdl,cond,2.0,5.0,986.0,25552.0,1075415.0,788.0,13273.0,509.0,14551822.0,0.366,130.306,137.403,1215.0,37914.0,424.0,936713.0,0.473,101.279,102.29700000000001,737.0,13132.0,453.0,917430.0,0.845,209.753,276.441
eucore,level_mdl,cond,2.0,6.0,986.0,25552.0,1075415.0,1008.0,25600.0,509.0,14551822.0,0.40399999999999997,15.817,9.11,754.0,13154.0,424.0,936713.0,0.257,126.26700000000001,142.767,1197.0,37876.0,453.0,917430.0,0.419,245.99,177.365
eucore,level_mdl,cond,2.0,7.0,986.0,25552.0,1075415.0,1254.0,38029.0,509.0,14551822.0,0.47100000000000003,86.56299999999999,124.516,1276.0,38049.0,424.0,936713.0,0.47600000000000003,72.585,140.083,1194.0,37887.0,453.0,917430.0,0.419,250.488,173.94299999999998
eucore,level_mdl,cond,2.0,8.0,986.0,25552.0,1075415.0,971.0,25477.0,509.0,14551822.0,0.39899999999999997,12.043,15.114,1220.0,38018.0,424.0,936713.0,0.47100000000000003,103.402,95.863,1206.0,37920.0,453.0,917430.0,0.424,244.551,167.467
eucore,level_mdl,cond,2.0,9.0,986.0,25552.0,1075415.0,1005.0,25596.0,509.0,14551822.0,0.374,9.154,17.483,1015.0,25653.0,424.0,936713.0,0.33399999999999996,18.166,20.316,947.0,25490.0,453.0,917430.0,0.161,174.128,159.34
eucore,level_mdl,cond,2.0,10.0,986.0,25552.0,1075415.0,1230.0,37958.0,509.0,14551822.0,0.473,90.053,123.46700000000001,1260.0,38072.0,424.0,936713.0,0.469,85.191,122.655,954.0,25488.0,453.0,917430.0,0.147,173.532,162.727
eucore,level_mdl,spectral,2.0,1.0,986.0,25552.0,1075415.0,998.0,25583.0,348.0,6375814.0,0.29600000000000004,6.011,8.017999999999999,983.0,25586.0,273.0,653865.0,0.28,11.004000000000001,4.333,963.0,25533.0,271.0,562021.0,0.242,140.738,105.891
eucore,level_mdl,spectral,2.0,2.0,986.0,25552.0,1075415.0,1008.0,25559.0,348.0,6375814.0,0.34299999999999997,22.215999999999998,22.439,990.0,25551.0,273.0,653865.0,0.307,5.215,7.005,947.0,25551.0,271.0,562021.0,0.257,162.17,120.99
eucore,level_mdl,spectral,2.0,3.0,986.0,25552.0,1075415.0,958.0,25556.0,348.0,6375814.0,0.306,24.294,17.46,987.0,25564.0,273.0,653865.0,0.304,3.0380000000000003,6.153,1030.0,25568.0,271.0,562021.0,0.253,99.961,85.544
eucore,level_mdl,spectral,2.0,4.0,986.0,25552.0,1075415.0,979.0,25535.0,348.0,6375814.0,0.305,5.184,5.476,956.0,25525.0,273.0,653865.0,0.301,24.566,20.955,973.0,25509.0,271.0,562021.0,0.259,129.702,95.899
eucore,level_mdl,spectral,2.0,5.0,986.0,25552.0,1075415.0,1037.0,25596.0,348.0,6375814.0,0.322,41.626000000000005,43.63399999999999,1036.0,25566.0,273.0,653865.0,0.321,49.247,35.66,975.0,25563.0,271.0,562021.0,0.23800000000000002,145.79399999999998,93.17200000000001
eucore,level_mdl,spectral,2.0,6.0,986.0,25552.0,1075415.0,977.0,25542.0,348.0,6375814.0,0.298,8.782,11.517999999999999,979.0,25522.0,273.0,653865.0,0.297,6.0089999999999995,9.817,992.0,25590.0,271.0,562021.0,0.24600000000000002,128.519,100.551
eucore,level_mdl,spectral,2.0,7.0,986.0,25552.0,1075415.0,1013.0,25579.0,348.0,6375814.0,0.318,18.574,20.879,968.0,25548.0,273.0,653865.0,0.309,17.421,15.902999999999999,1005.0,25592.0,271.0,562021.0,0.228,118.76899999999999,105.596
eucore,level_mdl,spectral,2.0,8.0,986.0,25552.0,1075415.0,945.0,25492.0,348.0,6375814.0,0.293,27.697,28.656,999.0,25571.0,273.0,653865.0,0.312,10.072000000000001,12.390999999999998,977.0,25519.0,271.0,562021.0,0.249,128.27200000000002,95.735
eucore,level_mdl,spectral,2.0,9.0,986.0,25552.0,1075415.0,1001.0,25555.0,348.0,6375814.0,0.33,14.612,7.599,976.0,25515.0,273.0,653865.0,0.321,3.972,5.702999999999999,971.0,25563.0,271.0,562021.0,0.266,139.714,98.876
eucore,level_mdl,spectral,2.0,10.0,986.0,25552.0,1075415.0,992.0,25538.0,348.0,6375814.0,0.298,8.039,12.568,994.0,25527.0,273.0,653865.0,0.33399999999999996,18.788,15.797,1013.0,25580.0,271.0,562021.0,0.23800000000000002,111.83200000000001,81.985
eucore,level_mdl,node2vec,2.0,1.0,986.0,25552.0,1075415.0,66.0,1904.0,596.0,23371807.0,9.142000000000001,150.882,683.45,69.0,1577.0,628.0,770614.0,7.131,66.19800000000001,685.2639999999999,67.0,1804.0,630.0,750986.0,7.954,134.582,685.81
eucore,level_mdl,node2vec,2.0,2.0,986.0,25552.0,1075415.0,91.0,1625.0,596.0,23371807.0,3.616,69.60300000000001,657.659,4531.0,121572.0,628.0,770614.0,0.311,84.279,2561.505,62.0,1547.0,630.0,750986.0,9.56,120.70200000000001,685.035
eucore,level_mdl,node2vec,2.0,3.0,986.0,25552.0,1075415.0,69.0,1359.0,596.0,23371807.0,5.643,54.784,682.909,54.0,1502.0,628.0,770614.0,7.928999999999999,95.664,681.174,966.0,25316.0,630.0,750986.0,0.121,98.251,102.93
eucore,level_mdl,node2vec,2.0,4.0,986.0,25552.0,1075415.0,951.0,25766.0,596.0,23371807.0,0.29,27.541,28.283,54.0,1253.0,628.0,770614.0,6.925,51.021,679.193,952.0,25813.0,630.0,750986.0,0.10400000000000001,116.83,111.926
eucore,level_mdl,node2vec,2.0,5.0,986.0,25552.0,1075415.0,936.0,25325.0,596.0,23371807.0,0.27699999999999997,32.124,41.968,1792.0,49365.0,628.0,770614.0,0.293,72.157,499.151,54.0,1251.0,630.0,750986.0,10.161,148.628,683.0880000000001
eucore,level_mdl,node2vec,2.0,6.0,986.0,25552.0,1075415.0,62.0,1253.0,596.0,23371807.0,5.671,67.32300000000001,673.931,77.0,1569.0,628.0,770614.0,5.784,45.809,678.0210000000001,3618.0,98059.0,630.0,750986.0,0.11800000000000001,275.325,1986.095
eucore,level_mdl,node2vec,2.0,7.0,986.0,25552.0,1075415.0,1002.0,25214.0,596.0,23371807.0,0.32,32.78,27.362,1805.0,49232.0,628.0,770614.0,0.332,57.92,490.168,927.0,24960.0,630.0,750986.0,0.136,105.88,89.863
eucore,level_mdl,node2vec,2.0,8.0,986.0,25552.0,1075415.0,57.0,1288.0,596.0,23371807.0,6.89,48.353,680.438,58.0,1315.0,628.0,770614.0,6.555,42.982,680.895,1841.0,49758.0,630.0,750986.0,0.151,162.468,498.772
eucore,level_mdl,node2vec,2.0,9.0,986.0,25552.0,1075415.0,958.0,25229.0,596.0,23371807.0,0.28300000000000003,10.376,16.605999999999998,77.0,1806.0,628.0,770614.0,6.449,67.473,676.549,59.0,1318.0,630.0,750986.0,9.953,147.81,685.314
